id,pi_sog,pi_stw,true_wind_dir,true_wind_speed,relative_wind_speed,relative_wind_direction,caa,corrected_power,rw,ref_speed,imo,vessel,id_vessel,gid,voyage,corrected_date,report_date_time,report_date_time_offset,report_type,status,lat,long,latitude,longitude,me_foc,cargo_total,total_steaming_time,me_fuel_only_steaming_time,miles_by_gps,oil_cyl,speed_by_log,speed_by_gps,rpm,slip,wind_direction,wind_speed,draft_aft,draft_fwd,displacement,course_at_sea,wave_height,sea_direction,cargo_total_teu,ambient_temp,sw_temp,miles_by_speed_log,eta_port_code,eta_date_time,eta_date_time_offset,eta_port,time_change,time_sea,temp_min,temp_max,requested_speed,rem_dist_to_pilot,rem_time_to_pilot,total_unplnd_stpge_tech,total_unplnd_stpge_ope_wx,reefers_positive_plugged,reefers_negative_plugged,me_total_revs_counter,port_code,port,aux_blowers_on,hold_ventilation_on,since_date_time,since_date_time_offset,time_hrs_anchor,time_hrs_drift,reason,type_of_delay,etb_date_time,etb_date_time_offset,pilot_date_time,pilot_date_time_offset,time_manoeuvring,tug_arr,tug_shift,etd_date_time,etd_date_time_offset,shift_berth_hours,cargo_load,cargo_disch,teu_full,teu_empty,bilge_removed,garbage_removed,garbage_remvl_reqstd,garbage_remvl_cmplsry,fw_supply,cy_crew_signed_on,cy_crew_signed_off,cy_doctors_visit,cy_mail_received_ref_no,cy_lub_oil_sample_landed,cy_checkd_for_stowaways,cy_stowaways_on_board,cy_dep_gm_mtr,cy_requisitions_received,distance_to_next_pilot,tug_sailing_transit,steaming_time_me_rsdl_vls,steaming_time_me_rsdl_hs,steaming_time_me_rsdl_uls,steaming_time_me_dstlt_vls,steaming_time_me_dstlt_uls,steaming_time_me_tnktnr_dstlt_vls,steaming_time_me_mdo,steaming_time_aux_1,steaming_time_aux_2,steaming_time_aux_3,steaming_time_aux_4,steaming_time_aux_5,steaming_time_sh_gen,steaming_time_tg,fuel_me_rsdl_vls,fuel_me_rsdl_hs,fuel_me_rsdl_uls,fuel_me_dstlt_vls,fuel_me_dstlt_uls,fuel_me_mdo,fuel_me_tnktnr_dstlt_vls,fuel_aux_rsdl_vls,fuel_aux_rsdl_hs,fuel_aux_rsdl_uls,fuel_aux_dstlt_vls,fuel_aux_dstlt_uls,fuel_aux_tnktnr_dstlt_vls,fuel_aux_mdo,fuel_boiler_rsdl_vls,fuel_boiler_rsdl_hs,fuel_boiler_rsdl_uls,fuel_boiler_dstlt_vls,fuel_boiler_dstlt_uls,fuel_boiler_tnktnr_dstlt_vls,fuel_boiler_mdo,power_kw,steaming_load_kw_aux_1,steaming_load_kw_aux_2,steaming_load_kw_aux_3,steaming_load_kw_aux_4,steaming_load_kw_aux_5,steaming_load_kw_sh_gen,steaming_load_kw_tg,deck_last_change_user,engine_last_change_user,deck_part_is_complete,engine_part_is_complete,scavenge_pressure,seca_entry_time,seca_entry_lat,seca_entry_long,seca_exit_time,seca_exit_lat,seca_exit_long,rob_fresh_water,manvrng_miles_by_gps,manvrng_miles_by_speed_log,tanktainer_transfd_quantity,pilot_taken,date_time_start_transit,date_time_start_transit_offset,date_time_end_transit,date_time_end_transit_offset,ballast,tanktainer_number,steaming_kwhr_total,cy_others,rob_fo_sludge,rob_lo_sludge,rob_bilge,sludge_removed_fo,sludge_removed_lo,sea_state,cy_lub_added_to_system_me_cc,cy_lub_added_to_system_ae_cc,cy_lub_added_to_thrusters,cy_me_lo_purifier_in_use,cy_ballast,cy_bending_moment,cy_shearing_force,cy_tortion_moment,cy_supdt_auditor_signed_on,cy_supdt_auditor_signed_off,cy_cash_received,cy_lub_oil_received_me_cyl,cy_lub_oil_received_me_cc,cy_lub_oil_received_ae_cc,cy_me_under_piston_temp,cy_mail_received,wind_direction_port_stbd,sea_direction_port_stbd,time_pilot_onboard,grades_rob,so_2_co_2_ratio,bunker_order,remarks,bdn_number,fuel_type,carbon_factor,sulphur_content_pc,quantity,port_delivery,product_quality,tanktainer_number_1,supplier,delivery,volume_lt,density,viscosity,rob_dstlt_uls,rob_dstlt_vls,rob_rsdl_mdo,rob_tnktnr_dstlt_vls,rob_rsdl_vls,rob_rsdl_hs,rob_rsdl_uls,has_cargo,steaming_time_me_hs,steaming_time_me_ls,steaming_time_me_mgo,steaming_time_me_mgo_ls,fuel_me_hs,fuel_me_ls,fuel_me_mgo,fuel_me_mgo_ls,fuel_aux_hs,fuel_aux_ls,fuel_aux_mgo,fuel_aux_mgo_ls,fuel_boiler_hs,fuel_boiler_ls,fuel_boiler_mgo,fuel_boiler_mgo_ls,rob_fuel_hs_fo,rob_fuel_ls_fo,rob_fuel_mdo,rob_fuel_mgo,rob_fuel_mgo_ls,rob_fuel_tanktainer_mgo,eca_miles,eca_time,egcs_dry_waste_removed,egcs_running_time,egcs_wet_slurry_removed,egcs_open_loop_running_time,egcs_closed_loop_running_time,voyage_order,voyage_code,eca,eu,sea_time,eta_country_code,port_country_code,check_eta_code,check_port_code,status_temp_eu,fuel_hs,fuel_ls,fuel_mdo,fuel_mgo,fuel_mgo_ls,cargo_transport_work,teu_transport_work,eeoi_voyage_no,cargo_total_old,draft,fo_per_24_hrs,sfoc,cy_oil_gm_hr,scoc,voyage_name,total_fo,total_co_2,eeoi,voy_condition,same_date,time_since_last_report,wind_direction_360,ref_power,ref_fuel,fuel_loss,draft_pow,draft_sp_pow,fo_nor,fo_model,sfoc_model,sfoc_deviation,ref_power_corrected,ref_fo_corrected,propulsive_eff,speed_performance,pi,me_con,ae_con,bl_con,t_con,hs,ls,mdo,mgo,mgo_ls,t_co_2,ae_t_steaming,ae_power,trim,distance_covered,updated_date,hyd_slip_sog,hyd_slip_stw,fuel_rsdl_hs,fuel_rsdl_vls,fuel_rsdl_uls,fuel_dstlt_vls,fuel_dstlt_uls,fuel_tnktnr_dstlt_vls,rsdl_hs,rsdl_vls,rsdl_uls,dstlt_vls,dstlt_uls,tnktnr_dstlt_vls,fuel_m_e_lng,fuel_aux_lng,fuel_boiler_lng,rob_rsdl_lng,sulphur_content_pc_main,quantity_main,port_delivery_main,product_quality_main,delivery_main,bdn_number_main,fo_nor_sog,fo_nor_stw,created_at,updated_at,created_by_id,updated_by_id,rob_lng,sludge_rob,garbage_cat_a_plastic_removed,garbage_cat_b_organic_removed,garbage_cat_c_domestic_removed,garbage_cat_e_ashes_removed,rob_garbage_cat_a_plastic,rob_garbage_cat_b_organic,rob_garbage_cat_c_domestic,rob_garbage_cat_e_ashes,qty_sludge_disposed,steaming_time_m_e_lng,reefer_power_consumption,wind_direction_side,sea_direction_side,tot_sludge_removed
6852482,,,,,,,,,,,9235581,MSC ADITI,ADIT,5361453,,2024-04-02 22:30:00,2024-04-02 22:30:00,UTC+00:00,Sludge Discharged,,,,,,0.0,26567.0,,,,,,,,,,,,,,,,,1934.0,,,,,,,,,,,,,,,,,,,,CNSHK,SHEKOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,,971.0,ITGOA-ITSAL,N,Y,,IT,IT,,,,,0.0,,0.0,,,,971.0,,,,,,,,,0.0,,Laden,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,2.3,,,,,,,,,,,,,,
6852483,,,,,,,,,,,9235581,MSC ADITI,ADIT,5361383,,2024-04-02 22:42:00,2024-04-03 06:42:00,UTC+08:00,Sailing,IN PORT,,,,,0.0,21593.9,,,,,,,,,,,10.7,9.8,40305.0,,,,1934.0,,,,ALDRZ,2024-04-03 14:00:00,,DURRES,,,,,,,,,,0.0,16.0,0.0,CNSHK,SHEKOU,,,,,,,,,,,,,,,,,,,,,1680.0,2.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,1.0,,0.7,12.4,,,,,,,,,,,,2.5,,,,,,,0.85,,,,,,,405.0,,400.0,395.0,,,,,,,,,,,,,,,190.0,,,,,,,,,4534.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,271.9,492.57,1142.98,,,,0.0,0.0,,0.0,0.0,0.0,0.0,2.5,0.0,0.0,,0.85,0.0,0.0,,1142.98,492.57,,,,271.9,,,0.0,12.4,0.0,0.0,12.4,972.0,ITSAL-ITGIT,N,Y,,IT,IT,,,,,0.0,,0.0,,,,971.0,,10.25,,,,,,,10.4319,,Laden,0,,,,,,,,,,,,,,,,,,,,,,,,,,10.4319,,,0.9,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.5,0.0,0.6,0.2,,,,,,0.0
6852484,,,,,,,,,,,9235581,MSC ADITI,ADIT,5361381,,2024-04-03 01:30:00,2024-04-03 09:30:00,UTC+08:00,COSP,DRIFTING,2214N,11409E,22.23333333333333,114.15,1.8,21593.9,2.8,2.8,,16.0,,,,,150.0,9.0,10.7,9.8,40305.0,132.0,0.46,150.0,1934.0,,,,ALDRZ,2024-04-03 14:00:00,,DURRES,,,,,9.2,,,,,0.0,16.0,0.0,CNSHK,SHEKOU,,,,,,,,,,,,,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,,1.0,2.8,,,,,1.8,,,,,,,0.75,,,,,,,0.2,,,,,,,480.0,,400.0,480.0,,,,,,,,0.15,,,,,,,188.0,25.0,26.0,,,,,,,4534.0,0.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.76,,,,,,,,,,,,,,,,,,,271.9,492.57,1140.23,,,,0.0,0.0,,1.8,0.0,0.0,0.0,0.75,0.0,0.0,,0.2,0.0,0.0,,1140.23,492.57,,,,271.9,,,,2.8,,0.0,2.8,972.0,ITSAL-ITGIT,N,Y,,IT,IT,,,,2.75,0.0,,0.0,,,,972.0,,10.25,15.42857142857143,,,,,,8.5635,,Laden,0,,,,,,,,,,,,,,,,,,,,,,,,,,8.5635,,,0.9,25.0,,,,2.75,,,,,,2.75,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,150S,150S,
6852485,,,,,,,,,,,9235581,MSC ADITI,ADIT,5361379,,2024-04-03 04:00:00,2024-04-03 12:00:00,UTC+08:00,Noon,AT SEA,2211N,11428E,22.183333333333334,114.46666666666668,1.1,21593.9,2.5,2.5,24.0,,9.2,9.6,42.2,4.9,170.0,9.0,10.7,9.8,40305.0,11.0,1.94,175.0,1682.0,28.0,26.0,23.0,ALDRZ,2024-04-03 14:00:00,,DURRES,0.0,2.5,,,9.2,,,,,0.0,16.0,21669700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,,,,1.3,,,2.5,,,,,1.1,,,,,,,0.6,,,,,,,0.2,,,,,,2038.0,480.0,,,480.0,,,,,,,,0.08,,,,,,,187.0,,,,,,,,,4534.0,0.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,0.65,,,,,,,,,,,,,,,,,,,271.9,492.57,1138.33,,,,0.0,0.0,,1.1,0.0,0.0,0.0,0.6,0.0,0.0,,0.2,0.0,0.0,,1138.33,492.57,,,,271.9,0.0,0.0,,2.5,,0.0,2.5,972.0,ITSAL-ITGIT,N,Y,,IT,IT,,,,1.9,0.0,,0.0,,518253.6,40368.0,972.0,,10.25,10.560000000000002,215.89793915603536,,,,,5.9166,,Laden,0,,,,,,,,,,,,,,,,,,,,,,,,,,5.9166,,,0.9,24.0,,,,1.9,,,,,,1.9,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,170S,175S,
6852486,,,,,,,,,,,9235581,MSC ADITI,ADIT,5361378,,2024-04-03 05:00:00,2024-04-03 13:00:00,UTC+08:00,EOSP,AT SEA,2220N,11429E,22.33333333333333,114.48333333333332,0.35,21593.9,1.0,1.0,9.0,,8.7,9.2,40.33,4.5,190.0,9.0,10.7,9.8,40305.0,10.0,0.46,185.0,1682.0,28.0,25.0,9.0,,,,,0.0,1.0,,,,,,,,0.0,16.0,21672120.0,CNYTN,YANTIAN,,,,,,,,,2024-04-03 18:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,,,,,0.8,,,1.0,,,,,0.35,,,,,,,0.22,,,,,,,0.04,,,,,,1565.0,480.0,,,480.0,,,,,,,,0.08,,,,,,,187.0,,,,,,,,,0.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,0.79,,,,,,,,,,,,,,,,,,,271.9,492.57,1137.72,,,1.0,0.0,0.0,,0.35,0.0,0.0,0.0,0.22,0.0,0.0,,0.04,0.0,0.0,,1137.72,492.57,,,,271.9,0.0,0.0,,1.0,,0.0,1.0,972.0,ITSAL-ITGIT,N,Y,,IT,IT,,,,0.61,0.0,,0.0,,194345.1,15138.0,972.0,,10.25,8.399999999999999,223.6421725239616,,,,,1.89954,,Laden,0,,,,,,,,,,,,,,,,,,,,,,,,,,1.89954,,,0.9,9.0,,,,0.61,,,,,,0.61,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,170P,175P,
6852487,,,,,,,,,,,9235581,MSC ADITI,ADIT,5361377,,2024-04-03 07:42:00,2024-04-03 15:42:00,UTC+08:00,Berthing,DRIFTING,,,,,1.3,21593.9,2.7,2.7,,,,,,,,,10.7,9.8,40305.0,,,,1682.0,,,,,,,,,,,,,,,,,0.0,16.0,0.0,CNYTN,YANTIAN,,,,,,,,,,,,,2.7,,,2024-04-04 01:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,,1.7,2.7,,,,,1.3,,,,,,,0.8,,,,,,,0.15,,,,,,,420.0,,400.0,435.0,,,,,,,,,,,,,,,186.0,20.9,20.3,,,,,,,4534.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,271.9,492.57,1135.47,,,,0.0,0.0,,1.3,0.0,0.0,0.0,0.8,0.0,0.0,,0.15,0.0,0.0,,1135.47,492.57,,,,271.9,,,,2.7,,0.0,2.7,972.0,ITSAL-ITGIT,N,Y,,IT,IT,,,,2.25,0.0,,0.0,,,,972.0,,10.25,11.555555555555555,,,,,,7.0065,,Laden,0,,,,,,,,,,,,,,,,,,,,,,,,,,7.0065,,,0.9,20.9,,,,2.25,,,,,,2.25,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
6852488,,,,,,,,,,,9235581,MSC ADITI,ADIT,5362071,,2024-04-03 17:54:00,2024-04-04 01:54:00,UTC+08:00,Sailing,IN PORT,,,,,0.0,15940.9,,,,,,,,,,,10.5,7.8,40305.0,,,,1682.0,,,,VNHPH,2024-04-06 06:30:00,,HAIPHONG,,,,,,,,,,1.0,17.0,0.0,CNYTN,YANTIAN,,,,,,,,,,,,,,,,,,,,,1107.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,1.8,,0.9,10.2,,,,,,,,,,,,2.1,,,,,,,0.5,,,,,,,405.0,,395.0,400.0,,,,,,,,,,,,,,,186.0,,,,,,,,,4534.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,271.9,492.57,1132.87,,,,0.0,0.0,,0.0,0.0,0.0,0.0,2.1,0.0,0.0,,0.5,0.0,0.0,,1132.87,492.57,,,,271.9,,,0.0,10.2,0.0,0.0,10.2,973.0,ITGIT-GRSKG,N,Y,,GR,IT,,,,,0.0,,0.0,,,,972.0,,9.15,,,,,,,8.0964,,Laden,0,,,,,,,,,,,,,,,,,,,,,,,,,,8.0964,,,2.7,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
6852489,,,,,,,,,,,9235581,MSC ADITI,ADIT,5362539,,2024-04-03 19:12:00,2024-04-04 03:12:00,UTC+08:00,COSP,DRIFTING,2229N,11427E,22.48333333333333,114.45,1.0,15940.9,1.3,1.3,,10.0,,,,,180.0,8.0,10.5,7.8,40305.0,141.0,0.36,180.0,1682.0,,,,VNHPH,2024-04-06 06:30:00,,HAIPHONG,,,,,12.6,,,,,1.0,17.0,0.0,CNYTN,YANTIAN,,,,,,,,,,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,,1.3,1.3,,,,,1.0,,,,,,,0.35,,,,,,,0.05,,,,,,,385.0,,390.0,400.0,,,,,,,,0.25,,,,,,,186.0,12.0,12.1,,,,,,,4534.0,0.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,0.66,,,,,,,,,,,,,,,,,,,271.9,492.57,1131.47,,,,0.0,0.0,,1.0,0.0,0.0,0.0,0.35,0.0,0.0,,0.05,0.0,0.0,,1131.47,492.57,,,,271.9,,,,1.3,,0.0,1.3,973.0,ITGIT-GRSKG,N,Y,,GR,IT,,,,1.4,0.0,,0.0,,,,973.0,,9.15,18.46153846153846,,,,,,4.3596,,Laden,0,,,,,,,,,,,,,,,,,,,,,,,,,,4.3596,,,2.7,12.0,,,,1.4,,,,,,1.4,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,180S,180S,
6852490,,,,,,,,,,,9235581,MSC ADITI,ADIT,5362538,,2024-04-04 04:00:00,2024-04-04 12:00:00,UTC+08:00,Noon,AT SEA,2059N,11333E,20.98333333333333,113.55,9.0,15940.9,8.8,8.8,113.0,,12.73,12.84,59.3,9.4,180.0,14.0,10.5,7.8,40305.0,230.0,1.5,180.0,1107.0,26.0,25.0,112.0,VNHPH,2024-04-06 06:30:00,,HAIPHONG,0.0,8.8,,,12.6,,,,,1.0,17.0,21719900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8,,,,,,8.8,,,,,,,,9.0,,,,,,,2.2,,,,,,,0.5,,,,,,5678.0,1040.0,,,,,,,,,,,0.21,,,,,,,182.0,,,,,,,,,4534.0,0.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,1.01,,,,,,,,,,,,,,,,,,,271.9,492.57,1119.77,,,,0.0,0.0,,9.0,0.0,0.0,0.0,2.2,0.0,0.0,,0.5,0.0,0.0,,1119.77,492.57,,,,271.9,58.0,4.8,,8.8,,8.8,0.0,973.0,ITGIT-GRSKG,Y,Y,,GR,IT,,,,11.7,0.0,,0.0,,1801321.7,125091.0,973.0,,9.15,24.545454545454547,180.12104133978033,,,,,36.4338,,Laden,0,,,,,,,,,,,,,,,,,,,,,,,,,,36.4338,,,2.7,113.0,,,,11.7,,,,,,11.7,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,180P,180P,
6852491,,,,,,,,,,,9235581,MSC ADITI,ADIT,5364499,,2024-04-05 05:00:00,2024-04-05 12:00:00,UTC+07:00,Noon,AT SEA,1744N,10916E,17.733333333333334,109.26666666666668,25.5,15940.9,25.0,25.0,318.0,,12.48,12.72,57.5,7.4,230.0,11.0,10.5,7.8,40305.0,266.0,1.2,230.0,1107.0,27.0,25.0,312.0,VNHPH,2024-04-06 06:30:00,,HAIPHONG,-1.0,25.0,,,12.4,,,,,1.0,17.0,21806160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,25.0,,,,,,,,25.5,,,,,,,6.1,,,,,,,1.6,,,,,,4569.0,1020.0,,,,,,,,,,,0.22,,,,,,,175.0,,,,,,,,,4534.0,0.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,1.45,,,,,,,,,,,,,,,,,,,271.9,492.57,1086.57,,,,0.0,0.0,,25.5,0.0,0.0,0.0,6.1,0.0,0.0,,1.6,0.0,0.0,,1086.57,492.57,,,,271.9,0.0,0.0,,25.0,,25.0,0.0,973.0,ITGIT-GRSKG,N,Y,,GR,IT,,,,33.2,0.0,,0.0,,5069206.2,352026.0,973.0,,9.15,24.48,223.24359816152327,,,,,103.3848,,Laden,0,,,,,,,,,,,,,,,,,,,,,,,,,,103.3848,,,2.7,318.0,,,,33.2,,,,,,33.2,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,130P,130P,
6852492,,,,,,,,,,,9235581,MSC ADITI,ADIT,5366260,,2024-04-05 22:24:00,2024-04-06 05:24:00,UTC+07:00,EOSP,AT SEA,2029N,10657E,20.48333333333333,106.95,11.0,15940.9,17.4,17.4,216.0,,11.44,12.41,53.65,3.1,190.0,25.0,10.6,7.9,40305.0,325.0,1.8,190.0,1107.0,22.0,29.0,199.0,,,,,0.0,17.4,,,,,,,,1.0,17.0,21862180.0,VNHPH,HAIPHONG,,,,,,,,,2024-04-06 08:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,17.4,0.0,,,,,17.4,,,0.4,,,,,11.0,,,,,,,4.2,,,,,,,1.2,,,,,,2805.0,1040.0,,,540.0,,,,,,,,0.15,,,,,,,170.0,,,,,,,,,4534.0,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,1.06,,,,,,,,,,,,,,,,,,,271.9,492.57,1070.17,,,17.4,0.0,0.0,,11.0,0.0,0.0,0.0,4.2,0.0,0.0,,1.2,0.0,0.0,,1070.17,492.57,,,,271.9,0.0,0.0,,17.4,,17.4,0.0,973.0,ITGIT-GRSKG,N,Y,,GR,IT,,,,16.4,0.0,,0.0,,3443234.4,239112.0,973.0,,9.25,15.172413793103448,225.377507324769,,,,,51.0696,,Laden,0,,,,,,,,,,,,,,,,,,,,,,,,,,51.0696,,,2.7,216.0,,,,16.4,,,,,,16.4,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,170P,170P,
6852493,,,,,,,,,,,9235581,MSC ADITI,ADIT,5366261,,2024-04-06 01:30:00,2024-04-06 08:30:00,UTC+07:00,Berthing,DRIFTING,,,,,2.5,15940.9,3.1,3.1,,,,,,,,,10.6,7.9,40305.0,,,,1107.0,,,,,,,,,,,,,,,,,1.0,17.0,0.0,VNHPH,HAIPHONG,,,,,,,,,,,,,3.1,,,2024-04-06 15:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,,3.1,3.1,,,,,2.5,,,,,,,0.9,,,,,,,0.2,,,,,,,400.0,,395.0,405.0,,,,,,,,,,,,,,,169.0,28.0,30.0,,,,,,,4534.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41,,,,,,,,,,,,,,,,,,,271.9,492.57,1066.57,,,,0.0,0.0,,2.5,0.0,0.0,0.0,0.9,0.0,0.0,,0.2,0.0,0.0,,1066.57,492.57,,,,271.9,,,,3.1,,2.6,0.5,973.0,ITGIT-GRSKG,N,Y,,GR,IT,,,,3.6,0.0,,0.0,,,,973.0,,9.25,19.354838709677416,,,,,,11.2104,,Laden,0,,,,,,,,,,,,,,,,,,,,,,,,,,11.2104,,,2.7,28.0,,,,3.6,,,,,,3.6,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
6852494,,,,,,,,,,,9235581,MSC ADITI,ADIT,5366262,,2024-04-06 05:00:00,2024-04-06 12:00:00,UTC+07:00,Port Noon,IN PORT,,,,,0.0,15940.9,,,,0.0,,,,,,,,,,,,,1107.0,25.0,25.0,,,,,,,,,,,,,,,1.0,17.0,0.0,VNHPH,HAIPHONG,,,,,,,,,,,,,,,,2024-04-06 15:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,,,,,,,,,,,,0.7,,,,,,,0.22,,,,,,,,,,850.0,,,,,,,,,,,,,,,169.0,,,,,,,,,4534.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,,,,,,,,,,,,,,,,,,,271.9,492.57,1065.65,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.7,0.0,0.0,,0.22,0.0,0.0,,1065.65,492.57,,,,271.9,,,,3.5,,0.0,3.5,973.0,ITGIT-GRSKG,N,Y,,GR,IT,,,,,0.0,,0.0,,,,973.0,,,,,,,,,2.86488,,Laden,0,,,,,,,,,,,,,,,,,,,,,,,,,,2.86488,,,,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
6852495,,,,,,,,,,,9235581,MSC ADITI,ADIT,5366681,,2024-04-06 07:48:00,2024-04-06 14:48:00,UTC+07:00,Sailing,IN PORT,,,,,0.0,8728.1,,,,,,,,,,,8.2,7.6,27908.0,,,,1107.0,,,,MYTPP,2024-04-10 13:00:00,,TANJUNG PELEPAS,,,,,,,,,,1.0,1.0,0.0,VNHPH,HAIPHONG,,,,,,,,,,,,,,,,,,,,,562.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,0.7,0.5,2.8,,,,,,,,,,,,,0.6,,,,,,,0.18,,,,,,,440.0,450.0,890.0,,,,,,,,,,,,,,,,169.0,,,,,,,,,4534.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.44,,,,,,,,,,,,,,,,,,,271.9,492.57,1064.87,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.6,0.0,0.0,,0.18,0.0,0.0,,1064.87,492.57,,,,271.9,,,0.0,2.8,0.0,0.0,2.8,974.0,HRPLE-HRRJK,N,N,,HR,HR,,,,,0.0,,0.0,,,,973.0,,7.899999999999999,,,,,,,2.42892,,Laden,0,,,,,,,,,,,,,,,,,,,,,,,,,,2.42892,,,0.6,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
6852496,,,,,,,,,,,9235581,MSC ADITI,ADIT,5366682,,2024-04-06 10:00:00,2024-04-06 17:00:00,UTC+07:00,COSP,DRIFTING,2034N,10655E,20.566666666666663,106.91666666666669,2.1,8728.1,2.2,2.2,,17.0,,,,,230.0,21.0,8.2,7.6,27908.0,170.0,1.2,230.0,1107.0,,,,MYTPP,2024-04-10 13:00:00,,TANJUNG PELEPAS,,,,,14.6,,,,,1.0,1.0,0.0,VNHPH,HAIPHONG,,,,,,,,,,,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,,2.2,2.2,,,,,2.1,,,,,,,0.6,,,,,,,0.11,,,,,,,410.0,,400.0,405.0,,,,,,,,0.4,,,,,,,167.0,22.0,22.0,,,,,,,4534.0,0.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,3.77,,,,,,,,,,,,,,,,,,,271.9,492.57,1062.06,,,,0.0,0.0,,2.1,0.0,0.0,0.0,0.6,0.0,0.0,,0.11,0.0,0.0,,1062.06,492.57,,,,271.9,,,,2.2,,0.5,1.7,974.0,HRPLE-HRRJK,N,N,,HR,HR,,,,2.81,0.0,,0.0,,,,974.0,,7.899999999999999,22.909090909090907,,,,,,8.75034,,Laden,0,,,,,,,,,,,,,,,,,,,,,,,,,,8.75034,,,0.6,22.0,,,,2.81,,,,,,2.81,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,130P,130P,
