,imo,created_at,updated_at,created_by_id,updated_by_id,adjusted_date,speed,mean_draft,sea_state,me_actual_steaming_time,ae_t_steaming,aux_running,blr_running,distance,actual_total_fo,total_co_2,activity_time,status,derived_rpm,slip
186,9235581,,,,,2017-09-28,13.29,9.8,1.33,22.5,28.5,2,0,299.0,28.9,89.99,24.0,SAIL,55.6007894085511,11.19
187,9235581,,,,,2017-09-28,0.0,9.8,0.0,0.0,1.5,1,0,0.0,0.3,0.93,1.5,PORT,0.0,0.0
188,9235581,,,,,2017-09-29,10.0,7.05,0.0,0.4,0.8,2,0,4.0,0.3,0.93,0.4,SAIL,41.8400589194782,0.0
189,9235581,,,,,2017-09-29,6.67,7.05,0.0,0.3,8.6,2,0,2.0,1.4,4.36,4.3,SAIL,27.8933726129855,0.0
190,9235581,,,,,2017-09-29,10.0,7.05,4.0,0.8,3.6,3,0,8.0,1.0,3.11,0.0,SAIL,41.8400589194782,
191,9235581,,,,,2017-09-29,9.33,7.05,1.0,1.5,32.3,2,0,14.0,8.3,25.85,22.8,SAIL,39.0507216581797,0.0
192,9235581,,,,,2017-09-29,0.0,7.05,0.0,0.0,19.3,3,0,0.0,5.6,17.44,18.1,PORT,0.0,0.0
193,9235581,,,,,2017-09-30,5.43,7.05,0.0,3.5,12.0,3,0,19.0,3.4,10.59,4.0,SAIL,22.7131748420025,0.0
194,9235581,,,,,2017-09-30,8.75,8.5,3.0,0.8,2.8,3,0,7.0,1.0,3.11,1.1,SAIL,36.6100515545434,0.0
195,9235581,,,,,2017-09-30,15.92,8.5,3.0,4.9,4.9,1,0,78.0,6.9,21.49,4.9,SAIL,66.6025427697817,3.49
196,9235581,,,,,2017-09-30,11.3,8.14,1.5,9.2,34.7,2,0,104.0,14.8,46.09,24.0,SAIL,47.2974579089754,3.49
197,9235581,,,,,2017-09-30,0.0,8.5,0.0,0.0,15.0,3,0,0.0,3.5,10.9,14.0,PORT,0.0,0.0
198,9235581,,,,,2017-10-01,16.08,8.5,3.0,24.0,24.0,1,0,386.0,36.6,113.97,24.0,SAIL,67.2927614288275,3.28
199,9235581,,,,,2017-10-02,15.36,8.5,4.0,22.0,22.0,1,0,338.0,34.2,106.5,21.0,SAIL,64.2815450671984,8.33
200,9235581,,,,,2017-10-02,11.82,8.5,0.0,1.1,6.0,3,0,13.0,1.5,4.67,2.0,SAIL,49.4473423593833,0.0
201,9235581,,,,,2017-10-02,15.19,8.5,1.33,23.1,29.0,2,0,351.0,35.9,111.79,24.0,SAIL,63.5751544620643,8.33
202,9235581,,,,,2017-10-02,0.0,8.5,0.0,0.0,1.0,1,0,0.0,0.2,0.62,1.0,PORT,0.0,0.0
203,9235581,,,,,2017-10-03,0.0,8.5,0.0,0.0,24.0,1,0,0.0,5.3,16.5,24.0,PORT,0.0,0.0
204,9235581,,,,,2017-10-04,10.0,10.4,3.0,0.6,2.4,3,0,6.0,1.0,3.11,0.8,SAIL,41.8400589194782,0.0
205,9235581,,,,,2017-10-04,18.87,10.4,3.0,15.1,15.1,1,0,285.0,40.2,125.18,15.1,SAIL,78.9696476294788,6.05
206,9235581,,,,,2017-10-04,18.54,10.4,2.0,15.7,27.1,2,0,291.0,43.2,134.52,24.0,SAIL,77.5506824558482,6.05
207,9235581,,,,,2017-10-04,0.0,10.4,0.0,0.0,9.6,3,0,0.0,2.0,6.23,8.1,PORT,0.0,0.0
208,9235581,,,,,2017-10-05,18.22,10.4,2.0,23.0,23.0,1,0,419.0,59.4,184.97,24.0,SAIL,76.2216725533103,9.27
209,9235581,,,,,2017-10-06,6.25,10.4,0.0,2.4,6.3,3,0,15.0,2.0,6.23,2.4,SAIL,26.1500368246739,0.0
210,9235581,,,,,2017-10-06,14.18,10.4,3.0,5.5,9.5,2,0,78.0,9.6,29.89,5.5,SAIL,59.33681083126,10.47
211,9235581,,,,,2017-10-06,11.77,10.4,1.0,7.9,31.9,2,0,93.0,15.3,47.64,16.9,SAIL,49.2547529052085,10.47
212,9235581,,,,,2017-10-06,0.0,10.4,0.0,0.0,16.1,1,0,0.0,3.7,11.52,9.0,PORT,0.0,0.0
213,9235581,,,,,2017-10-07,8.0,8.2,3.0,1.0,3.4,3,0,8.0,1.7,5.29,1.2,SAIL,33.4720471355826,0.0
214,9235581,,,,,2017-10-07,15.0,8.2,3.0,14.0,14.0,1,0,210.0,20.6,64.15,14.0,SAIL,62.7600883792173,4.65
215,9235581,,,,,2017-10-07,14.53,8.2,2.0,15.0,27.8,2,0,218.0,25.0,77.85,24.0,SAIL,60.8075522963084,4.65
216,9235581,,,,,2017-10-07,0.0,8.2,0.0,0.0,10.4,3,0,0.0,2.7,8.41,8.8,PORT,0.0,0.0
217,9235581,,,,,2017-10-08,15.36,8.2,3.0,25.0,25.0,1,0,384.0,34.9,108.68,24.0,SAIL,64.2663305003185,6.19
218,9235581,,,,,2017-10-09,7.06,8.2,0.0,1.7,4.4,3,0,12.0,1.5,4.67,1.7,SAIL,29.5341592372787,0.0
219,9235581,,,,,2017-10-09,13.38,8.2,3.0,14.5,15.5,2,0,194.0,18.3,56.99,14.5,SAIL,55.9791133129571,9.93
220,9235581,,,,,2017-10-09,12.72,8.2,1.0,16.2,27.7,2,0,206.0,21.4,66.64,24.0,SAIL,53.2040255395834,9.93
221,9235581,,,,,2017-10-09,0.0,8.2,0.0,0.0,7.8,1,0,0.0,1.6,4.98,7.8,PORT,0.0,0.0
222,9235581,,,,,2017-10-10,10.0,10.2,3.0,0.6,3.0,3,0,6.0,1.0,3.11,1.0,SAIL,41.8400589194782,0.0
223,9235581,,,,,2017-10-10,19.4,10.2,3.0,5.0,5.0,1,0,97.0,14.4,44.84,5.0,SAIL,81.1697143037877,6.84
224,9235581,,,,,2017-10-10,18.39,10.2,2.0,5.6,28.0,2,0,103.0,19.4,60.41,24.0,SAIL,76.9558226554689,6.84
225,9235581,,,,,2017-10-10,0.0,10.2,0.0,0.0,20.0,3,0,0.0,4.0,12.46,18.0,PORT,0.0,0.0
226,9235581,,,,,2017-10-12,6.0,10.2,0.0,1.0,2.0,2,0,6.0,1.2,3.74,1.0,SAIL,25.1040353516869,0.0
227,9235581,,,,,2017-10-12,7.41,10.2,0.0,2.7,13.8,3,0,20.0,3.5,10.9,6.2,SAIL,30.9926362366505,0.0
228,9235581,,,,,2017-10-12,15.87,10.2,3.0,15.0,15.0,1,0,238.0,29.4,91.55,15.0,SAIL,66.3862268189054,10.86
229,9235581,,,,,2017-10-12,14.12,10.2,0.75,18.7,32.6,2,0,264.0,34.5,107.43,24.0,SAIL,59.0683184745575,10.86
230,9235581,,,,,2017-10-12,0.0,10.2,0.0,0.0,1.8,1,0,0.0,0.4,1.25,1.8,PORT,0.0,0.0
231,9235581,,,,,2017-10-13,0.0,10.2,0.0,0.0,25.0,3,0,0.0,5.4,16.82,24.0,PORT,0.0,0.0
232,9235581,,,,,2017-10-14,7.14,8.3,3.0,1.4,3.3,3,0,10.0,1.5,4.67,1.4,SAIL,29.8857563710559,0.0
233,9235581,,,,,2017-10-14,9.23,7.65,0.0,2.6,8.0,3,0,24.0,3.0,9.34,3.1,SAIL,38.6215928487491,0.0
234,9235581,,,,,2017-10-14,15.38,8.3,3.0,3.9,3.9,2,0,60.0,6.7,20.86,3.9,SAIL,64.3693214145819,4.06
235,9235581,,,,,2017-10-14,10.0,7.65,3.0,0.6,3.0,3,0,6.0,0.8,2.49,0.0,SAIL,41.8400589194782,
236,9235581,,,,,2017-10-14,11.76,7.98,1.5,8.5,34.8,3,0,100.0,15.9,49.51,23.0,SAIL,49.2235987287979,4.06
237,9235581,,,,,2017-10-14,0.0,7.65,0.0,0.0,1.5,3,0,0.0,0.2,0.62,0.5,PORT,0.0,0.0
238,9235581,,,,,2017-10-14,0.0,8.3,0.0,0.0,15.1,3,0,0.0,3.7,11.52,14.1,PORT,0.0,0.0
239,9235581,,,,,2017-10-15,15.92,8.3,4.0,25.0,25.0,1,0,398.0,41.7,129.85,24.0,SAIL,66.6093737998093,6.39
240,9235581,,,,,2017-10-16,12.5,8.3,0.0,1.2,7.8,3,0,15.0,2.0,6.23,2.6,SAIL,52.3000736493478,0.0
241,9235581,,,,,2017-10-16,15.62,8.3,3.0,21.0,21.0,1,0,328.0,35.9,111.79,21.0,SAIL,65.3501872647088,8.42
242,9235581,,,,,2017-10-16,15.45,8.3,1.0,22.2,29.2,2,0,343.0,38.0,118.33,24.0,SAIL,64.6447757179326,8.42
243,9235581,,,,,2017-10-16,0.0,8.3,0.0,0.0,0.4,1,0,0.0,0.1,0.31,0.4,PORT,0.0,0.0
244,9235581,,,,,2017-10-17,8.33,11.4,3.0,0.6,3.0,3,0,5.0,1.31,4.11,1.0,SAIL,34.8667157662318,0.0
245,9235581,,,,,2017-10-17,15.67,11.4,3.0,3.0,3.0,1,0,47.0,5.0,15.57,3.0,SAIL,65.5494256405159,6.58
246,9235581,,,,,2017-10-17,14.44,11.4,2.0,3.6,28.0,2,0,52.0,10.61,33.07,24.0,SAIL,60.4356406614685,6.58
247,9235581,,,,,2017-10-17,0.0,11.4,0.0,0.0,22.0,3,0,0.0,4.3,13.39,20.0,PORT,0.0,0.0
248,9235581,,,,,2017-10-18,16.26,11.4,4.0,23.0,23.0,1,0,374.0,40.8,127.05,24.0,SAIL,68.0355740690646,6.82
249,9235581,,,,,2017-10-19,12.71,11.4,4.0,24.0,24.0,2,0,305.0,29.2,90.93,24.0,SAIL,53.1717415435036,5.32
250,9235581,,,,,2017-10-20,10.56,11.4,0.0,1.8,7.5,3,0,19.0,2.6,8.1,2.5,SAIL,44.164506637227,0.0
251,9235581,,,,,2017-10-20,12.4,11.4,4.0,5.0,10.0,2,0,62.0,5.8,18.06,5.0,SAIL,51.881673060153,8.55
252,9235581,,,,,2017-10-20,11.91,11.4,1.33,6.8,35.5,3,0,81.0,11.7,36.43,24.0,SAIL,49.8388937129079,8.55
253,9235581,,,,,2017-10-20,0.0,11.4,0.0,0.0,18.0,3,0,0.0,3.3,10.28,16.5,PORT,0.0,0.0
254,9235581,,,,,2017-10-21,11.25,7.65,3.0,0.8,2.0,2,0,9.0,1.0,3.11,1.0,SAIL,47.070066284413,0.0
255,9235581,,,,,2017-10-21,13.51,7.65,3.0,22.8,22.8,1,0,308.0,27.7,86.26,22.8,SAIL,56.5207813473653,5.64
256,9235581,,,,,2017-10-21,13.43,7.65,2.0,23.6,25.4,2,0,317.0,28.84,89.81,24.0,SAIL,56.2004181248924,5.64
257,9235581,,,,,2017-10-21,0.0,7.65,0.0,0.0,0.6,3,0,0.0,0.14,0.44,0.2,PORT,0.0,0.0
258,9235581,,,,,2017-10-22,13.84,7.65,3.0,25.0,25.0,1,0,346.0,33.06,102.95,24.0,SAIL,57.9066415445579,8.42
259,9235581,,,,,2017-10-23,10.0,7.65,0.0,1.2,8.4,3,0,12.0,1.8,5.61,3.2,SAIL,41.8400589194782,0.0
260,9235581,,,,,2017-10-23,15.0,7.65,0.0,0.2,0.6,2,0,3.0,0.25,0.78,0.3,SAIL,62.7600883792173,0.0
261,9235581,,,,,2017-10-23,11.57,7.65,3.0,12.1,14.1,2,0,140.0,13.3,41.42,12.1,SAIL,48.409985526669,8.36
262,9235581,,,,,2017-10-23,11.48,7.65,0.75,13.5,31.5,2,0,155.0,17.05,53.09,24.0,SAIL,48.0385861668083,8.36
263,9235581,,,,,2017-10-23,0.0,7.65,0.0,0.0,8.4,1,0,0.0,1.7,5.29,8.4,PORT,0.0,0.0
264,9235581,,,,,2017-10-24,6.67,9.7,3.0,0.6,2.4,3,0,4.0,1.0,3.11,0.8,SAIL,27.8933726129855,0.0
265,9235581,,,,,2017-10-24,16.77,9.7,3.0,9.9,9.9,1,0,166.0,18.7,58.23,9.9,SAIL,70.1560583902362,6.4
266,9235581,,,,,2017-10-24,16.19,9.7,2.0,10.5,27.1,2,0,170.0,22.8,71.0,24.0,SAIL,67.7410477743933,6.4
267,9235581,,,,,2017-10-24,0.0,9.7,0.0,0.0,14.8,3,0,0.0,3.1,9.65,13.3,PORT,0.0,0.0
268,9235581,,,,,2017-10-25,16.96,9.75,4.0,23.0,23.0,1,0,390.0,41.8,130.17,24.0,SAIL,70.9461868634631,5.0
269,9235581,,,,,2017-10-26,16.67,9.7,0.0,0.3,1.0,2,0,5.0,0.4,1.25,0.5,SAIL,69.7334315324637,0.0
270,9235581,,,,,2017-10-26,11.77,9.7,3.0,21.5,28.0,2,0,253.0,23.3,72.56,21.5,SAIL,49.2350460773395,0.7
271,9235581,,,,,2017-10-26,11.83,9.7,1.5,21.8,29.0,2,0,258.0,23.7,73.8,22.0,SAIL,49.5171339505751,0.7
272,9235581,,,,,2017-10-27,12.0,9.7,0.0,1.0,9.1,3,0,12.0,2.0,6.23,3.7,SAIL,50.2080707033739,0.0
273,9235581,,,,,2017-10-27,12.5,8.65,0.0,0.4,1.2,2,0,5.0,0.5,1.56,0.6,SAIL,52.3000736493478,0.0
274,9235581,,,,,2017-10-27,13.33,8.65,0.0,0.3,8.4,2,0,4.0,1.9,5.96,6.4,SAIL,55.786745225971,0.0
275,9235581,,,,,2017-10-27,14.0,8.65,3.0,0.5,2.7,3,0,7.0,1.0,3.11,0.9,SAIL,58.5760824872695,
276,9235581,,,,,2017-10-27,12.73,8.86,0.6,2.2,40.8,3,0,28.0,8.8,27.45,26.0,SAIL,53.2509840793359,0.0
277,9235581,,,,,2017-10-27,0.0,8.65,0.0,0.0,19.4,3,0,0.0,3.4,10.59,14.4,PORT,0.0,0.0
278,9235581,,,,,2017-10-28,9.44,8.65,0.0,1.8,8.2,3,0,17.0,2.7,8.41,4.4,SAIL,39.5156112017294,0.0
279,9235581,,,,,2017-10-28,10.0,8.05,3.0,0.8,3.0,3,0,8.0,1.1,3.44,1.0,SAIL,41.8400589194782,0.0
280,9235581,,,,,2017-10-28,14.55,8.05,4.0,8.8,8.8,1,0,128.0,13.3,41.42,8.8,SAIL,60.858267519241,9.18
281,9235581,,,,,2017-10-28,13.42,8.2,1.75,11.4,31.3,2,0,153.0,19.6,61.05,24.0,SAIL,56.1537632866681,9.18
282,9235581,,,,,2017-10-28,0.0,8.05,0.0,0.0,11.3,3,0,0.0,2.5,7.78,9.8,PORT,0.0,0.0
283,9235581,,,,,2017-10-29,14.92,8.05,5.0,25.0,25.0,1,0,373.0,40.9,127.36,24.0,SAIL,62.4253679078615,8.83
284,9235581,,,,,2017-10-30,11.11,8.05,0.0,0.9,5.1,3,0,10.0,1.2,3.74,1.7,SAIL,46.4889543549758,0.0
285,9235581,,,,,2017-10-30,13.77,8.05,4.0,21.2,22.4,2,0,292.0,29.1,90.62,21.2,SAIL,57.6287603985266,8.72
286,9235581,,,,,2017-10-30,13.67,8.05,1.33,22.1,28.6,2,0,302.0,30.6,95.29,24.0,SAIL,57.1751031388345,8.72
287,9235581,,,,,2017-10-30,0.0,8.05,0.0,0.0,1.1,1,0,0.0,0.3,0.93,1.1,PORT,0.0,0.0
288,9235581,,,,,2017-10-31,8.33,8.2,3.0,0.6,2.7,3,0,5.0,1.0,3.11,0.9,SAIL,34.8667157662318,0.0
289,9235581,,,,,2017-10-31,19.2,8.2,4.0,11.2,11.2,1,0,215.0,26.5,82.52,11.2,SAIL,80.3179702472127,3.58
290,9235581,,,,,2017-10-31,18.64,8.2,2.33,11.8,25.8,2,0,220.0,30.5,94.98,24.0,SAIL,78.0068895108916,3.58
291,9235581,,,,,2017-10-31,0.0,8.2,0.0,0.0,11.9,1,0,0.0,3.0,9.34,11.9,PORT,0.0,0.0
292,9235581,,,,,2017-11-01,18.7,8.2,4.0,23.0,23.0,1,0,430.0,48.9,152.27,24.0,SAIL,78.2227188494593,1.94
293,9235581,,,,,2017-11-02,12.5,8.2,0.0,1.6,8.1,3,0,20.0,2.3,7.16,2.7,SAIL,52.3000736493478,0.0
294,9235581,,,,,2017-11-02,13.4,8.2,4.0,10.0,16.0,2,0,134.0,12.8,39.86,10.0,SAIL,56.0656789521008,2.64
295,9235581,,,,,2017-11-02,13.28,8.2,1.33,11.6,35.4,2,0,154.0,17.4,54.18,24.0,SAIL,55.5462851172383,2.64
296,9235581,,,,,2017-11-02,0.0,8.2,0.0,0.0,11.3,1,0,0.0,2.3,7.16,11.3,PORT,0.0,0.0
297,9235581,,,,,2017-11-03,10.0,7.65,3.0,0.8,4.2,3,0,8.0,1.1,3.43,1.4,SAIL,41.8400589194782,0.0
298,9235581,,,,,2017-11-03,10.05,7.65,5.0,18.7,18.7,2,0,188.0,19.1,59.48,18.7,SAIL,42.0638025500637,7.91
299,9235581,,,,,2017-11-03,10.05,7.65,2.67,19.5,26.8,2,0,196.0,21.1,65.71,24.0,SAIL,42.0546233241935,7.91
300,9235581,,,,,2017-11-03,0.0,7.65,0.0,0.0,3.9,1,0,0.0,0.9,2.8,3.9,PORT,0.0,0.0
301,9235581,,,,,2017-11-04,11.2,7.65,4.0,25.0,25.0,1,0,280.0,26.9,83.77,24.0,SAIL,46.8608659898156,5.76
302,9235581,,,,,2017-11-05,11.25,7.65,2.0,24.0,24.0,2,0,270.0,24.0,74.74,24.0,SAIL,47.070066284413,4.26
303,9235581,,,,,2017-11-06,10.0,7.65,0.0,1.3,5.1,3,0,13.0,1.4,4.36,1.7,SAIL,41.8400589194782,0.0
304,9235581,,,,,2017-11-06,6.0,8.4,3.0,0.5,1.8,3,0,3.0,0.6,1.87,0.6,SAIL,25.1040353516869,0.0
305,9235581,,,,,2017-11-06,11.5,7.65,4.0,4.0,5.0,2,0,46.0,4.0,12.46,4.0,SAIL,48.1160677574,4.25
306,9235581,,,,,2017-11-06,13.46,8.4,3.0,1.3,1.3,1,0,17.5,0.9,2.8,1.3,SAIL,56.3231562377591,0.0
307,9235581,,,,,2017-11-06,11.2,8.1,2.0,7.1,29.6,2,0,79.5,10.4,32.39,24.0,SAIL,46.8490800577256,4.25
308,9235581,,,,,2017-11-06,0.0,8.4,0.0,0.0,16.4,1,0,0.0,3.5,10.9,16.4,PORT,0.0,0.0
309,9235581,,,,,2017-11-07,13.83,8.4,3.0,24.0,24.0,1,0,332.0,24.0,74.74,24.0,SAIL,57.8787481719449,8.9
310,9235581,,,,,2017-11-08,13.48,8.4,3.0,23.0,23.0,1,0,310.0,18.9,58.85,24.0,SAIL,56.3931228914706,2.76
311,9235581,,,,,2017-11-09,9.26,8.4,3.0,17.5,21.0,2,0,162.0,13.9,43.28,17.5,SAIL,38.7319402568884,6.19
312,9235581,,,,,2017-11-09,10.0,8.4,0.0,1.6,10.8,3,0,16.0,1.8,5.61,3.6,SAIL,41.8400589194782,0.0
313,9235581,,,,,2017-11-09,9.32,8.4,1.0,19.1,34.7,2,0,178.0,16.3,50.76,24.0,SAIL,38.9923062181525,6.19
314,9235581,,,,,2017-11-09,0.0,8.4,0.0,0.0,2.9,1,0,0.0,0.6,1.87,2.9,PORT,0.0,0.0
315,9235581,,,,,2017-11-10,9.23,7.2,0.0,1.3,4.4,2,0,12.0,1.1,3.43,2.2,SAIL,38.6215928487491,0.0
316,9235581,,,,,2017-11-10,13.33,7.2,3.0,0.6,3.0,3,0,8.0,0.7,2.18,0.0,SAIL,55.786745225971,
317,9235581,,,,,2017-11-10,10.53,7.2,0.75,1.9,28.2,2,0,20.0,6.3,19.62,23.0,SAIL,44.0421672836613,0.0
318,9235581,,,,,2017-11-10,0.0,7.2,0.0,0.0,9.0,1,0,0.0,2.0,6.23,9.0,PORT,0.0,0.0
319,9235581,,,,,2017-11-11,13.33,7.2,0.0,0.6,7.1,3,0,8.0,1.3,4.05,3.0,SAIL,55.786745225971,0.0
320,9235581,,,,,2017-11-11,11.67,7.6,3.0,0.6,3.0,3,0,7.0,0.8,2.49,1.0,SAIL,48.8134020727246,0.0
321,9235581,,,,,2017-11-11,14.67,7.6,3.0,9.2,9.2,1,0,135.0,11.8,36.75,9.2,SAIL,61.395738631843,7.33
322,9235581,,,,,2017-11-11,14.42,7.5,1.5,10.4,30.1,2,0,150.0,16.4,51.07,18.1,SAIL,60.3462388261705,7.33
323,9235581,,,,,2017-11-11,0.0,7.6,0.0,0.0,10.8,1,0,0.0,2.5,7.78,4.9,PORT,0.0,0.0
324,9235581,,,,,2017-11-12,14.96,7.6,4.0,25.0,25.0,2,0,374.0,32.8,102.14,24.0,SAIL,62.5927281435394,5.13
325,9235581,,,,,2017-11-13,12.0,7.6,0.0,1.0,6.6,3,0,12.0,1.4,4.36,2.2,SAIL,50.2080707033739,0.0
326,9235581,,,,,2017-11-13,13.38,7.6,3.0,21.0,22.0,2,0,281.0,24.0,74.74,21.0,SAIL,55.985983601778,4.87
327,9235581,,,,,2017-11-13,13.32,7.6,1.0,22.0,29.4,2,0,293.0,25.6,79.72,24.0,SAIL,55.7233511973051,4.87
328,9235581,,,,,2017-11-13,0.0,7.6,0.0,0.0,0.8,1,0,0.0,0.2,0.62,0.8,PORT,0.0,0.0
329,9235581,,,,,2017-11-14,10.0,8.5,3.0,0.5,2.4,3,0,5.0,0.6,1.87,0.8,SAIL,41.8400589194782,0.0
330,9235581,,,,,2017-11-14,11.97,8.5,3.0,11.7,11.7,1,0,140.0,11.9,37.06,11.7,SAIL,50.065027766897,4.6
331,9235581,,,,,2017-11-14,11.89,8.5,2.0,12.2,28.6,2,0,145.0,15.5,48.27,24.0,SAIL,49.7279388797077,4.6
332,9235581,,,,,2017-11-14,0.0,8.5,0.0,0.0,14.5,2,0,0.0,3.0,9.34,11.5,PORT,0.0,0.0
333,9235581,,,,,2017-11-15,11.78,8.5,3.0,23.0,23.0,2,0,271.0,25.5,79.41,24.0,SAIL,49.2985042051243,11.84
334,9235581,,,,,2017-11-16,11.71,8.5,3.0,24.0,24.0,1,0,281.0,24.7,76.92,24.0,SAIL,48.9877356515557,3.43
335,9235581,,,,,2017-11-17,10.0,8.5,0.0,2.1,8.5,3,0,21.0,2.2,6.85,3.5,SAIL,41.8400589194782,0.0
336,9235581,,,,,2017-11-17,10.59,8.5,3.0,8.5,13.5,2,0,90.0,9.2,28.65,8.5,SAIL,44.3012388559181,6.56
337,9235581,,,,,2017-11-17,10.47,8.5,1.0,10.6,34.0,2,0,111.0,14.1,43.91,24.0,SAIL,43.8136466043593,6.56
338,9235581,,,,,2017-11-17,0.0,8.5,0.0,0.0,12.0,1,0,0.0,2.7,8.41,12.0,PORT,0.0,0.0
339,9235581,,,,,2017-11-18,12.5,7.4,3.0,0.8,3.6,3,0,10.0,1.2,3.74,1.2,SAIL,52.3000736493478,0.0
340,9235581,,,,,2017-11-18,15.03,7.4,5.0,18.3,18.3,1,0,275.0,24.7,76.92,18.3,SAIL,62.8744054800902,8.34
341,9235581,,,,,2017-11-18,14.92,7.4,2.67,19.1,27.4,2,0,285.0,27.0,84.08,24.0,SAIL,62.4315015290644,8.34
342,9235581,,,,,2017-11-18,0.0,7.4,0.0,0.0,5.5,2,0,0.0,1.1,3.43,4.5,PORT,0.0,0.0
343,9235581,,,,,2017-11-19,14.8,7.4,3.0,25.0,25.0,1,0,370.0,31.1,96.85,24.0,SAIL,61.9232872008278,5.12
344,9235581,,,,,2017-11-20,11.82,7.4,0.0,1.1,5.1,3,0,13.0,1.3,4.05,1.7,SAIL,49.4473423593833,0.0
345,9235581,,,,,2017-11-20,14.0,7.4,3.0,10.0,11.0,3,0,140.0,13.0,40.48,10.0,SAIL,58.5760824872695,11.74
346,9235581,,,,,2017-11-20,13.78,7.4,1.0,11.1,29.4,3,0,153.0,17.1,53.25,24.0,SAIL,57.6714325646862,11.74
347,9235581,,,,,2017-11-20,0.0,7.4,0.0,0.0,13.3,2,0,0.0,2.8,8.72,12.3,PORT,0.0,0.0
348,9235581,,,,,2017-11-21,13.33,8.45,3.0,0.3,2.1,3,0,4.0,0.5,1.56,0.7,SAIL,55.786745225971,0.0
349,9235581,,,,,2017-11-21,15.34,8.45,4.0,22.3,22.3,1,0,342.0,29.8,92.8,22.3,SAIL,64.1672652487065,9.34
350,9235581,,,,,2017-11-21,15.31,8.45,2.33,22.6,27.4,2,0,346.0,30.7,95.6,24.0,SAIL,64.0560194076967,9.34
351,9235581,,,,,2017-11-21,0.0,8.45,0.0,0.0,3.0,3,0,0.0,0.4,1.25,1.0,PORT,0.0,0.0
352,9235581,,,,,2017-11-22,12.04,8.45,3.0,23.0,23.0,1,0,277.0,28.0,87.19,24.0,SAIL,50.3899840030238,2.38
353,9235581,,,,,2017-11-23,10.0,8.45,0.0,1.6,6.9,3,0,16.0,2.0,6.23,2.3,SAIL,41.8400589194782,0.0
354,9235581,,,,,2017-11-23,11.24,8.45,3.0,17.0,18.0,2,0,191.0,18.2,56.67,17.0,SAIL,47.008536786002,0.46
355,9235581,,,,,2017-11-23,11.13,8.45,1.0,18.6,29.6,2,0,207.0,21.2,66.02,24.0,SAIL,46.5639365394193,0.46
356,9235581,,,,,2017-11-23,0.0,8.45,0.0,0.0,4.7,1,0,0.0,1.0,3.11,4.7,PORT,0.0,0.0
357,9235581,,,,,2017-11-24,7.2,6.45,0.0,2.5,11.4,3,0,18.0,3.1,9.65,5.2,SAIL,30.1248424220243,0.0
358,9235581,,,,,2017-11-24,12.5,6.45,3.0,0.8,4.5,3,0,10.0,1.1,3.43,0.0,SAIL,52.3000736493478,
359,9235581,,,,,2017-11-24,9.12,6.45,0.6,3.4,36.8,2,0,31.0,8.2,25.53,22.5,SAIL,38.1482890148184,0.0
360,9235581,,,,,2017-11-24,0.0,6.45,0.0,0.0,7.2,2,0,0.0,1.4,4.36,6.2,PORT,0.0,0.0
361,9235581,,,,,2017-11-24,0.0,6.45,0.0,0.0,5.3,1,0,0.0,1.1,3.43,5.3,PORT,0.0,0.0
362,9235581,,,,,2017-11-25,11.67,7.35,3.0,0.6,2.4,3,0,7.0,0.7,2.18,0.8,SAIL,48.8134020727246,0.0
363,9235581,,,,,2017-11-25,14.5,7.35,4.0,8.0,8.0,1,0,116.0,10.5,32.7,8.0,SAIL,60.6680854332434,8.77
364,9235581,,,,,2017-11-25,14.3,7.35,2.33,8.6,25.6,2,0,123.0,14.4,44.84,24.0,SAIL,59.8410145011142,8.77
365,9235581,,,,,2017-11-25,0.0,7.35,0.0,0.0,15.2,1,0,0.0,3.2,9.96,15.2,PORT,0.0,0.0
366,9235581,,,,,2017-11-26,14.88,7.35,5.0,25.0,25.0,1,0,372.0,43.5,135.46,24.0,SAIL,62.2580076721836,11.48
367,9235581,,,,,2017-11-27,14.05,7.35,3.0,21.0,21.0,2,0,295.0,27.5,85.64,21.0,SAIL,58.7753208630765,6.28
368,9235581,,,,,2017-11-28,9.5,7.35,0.0,2.0,8.8,3,0,19.0,2.1,6.54,3.6,SAIL,39.7480559735043,0.0
369,9235581,,,,,2017-11-28,12.0,10.1,3.0,0.5,2.4,3,0,6.0,0.6,1.87,0.8,SAIL,50.2080707033739,0.0
370,9235581,,,,,2017-11-28,15.13,10.1,4.0,3.9,3.9,1,0,59.0,5.2,16.19,3.9,SAIL,63.2964993910055,5.18
371,9235581,,,,,2017-11-28,13.12,9.41,1.75,6.4,33.8,2,0,84.0,11.9,37.06,27.0,SAIL,54.9150773318152,5.18
372,9235581,,,,,2017-11-28,0.0,10.1,0.0,0.0,18.7,1,0,0.0,4.0,12.46,18.7,PORT,0.0,0.0
373,9235581,,,,,2017-11-29,14.96,10.1,5.0,23.0,23.0,1,0,344.0,33.1,103.07,24.0,SAIL,62.5781750795674,10.85
374,9235581,,,,,2017-11-30,11.42,10.1,4.0,24.0,24.0,2,0,274.0,26.2,81.59,24.0,SAIL,47.7674005997376,-1.3
375,9235581,,,,,2017-12-01,20.0,10.1,0.0,0.1,0.2,1,0,2.0,0.2,0.62,0.2,SAIL,83.6801178389564,0.0
